gdb9_index,E1-CC2,E2-CC2,f1-CC2,f2-CC2
3.087000000000000000e+03,2.391242299999999932e-01,2.578404499999999988e-01,7.418659999999999664e-03,1.276499000000000036e-02
3.088000000000000000e+03,2.447571400000000119e-01,2.582447900000000018e-01,7.558279999999999686e-03,3.542979999999999827e-03
3.089000000000000000e+03,2.435402100000000070e-01,2.587447500000000233e-01,1.379739999999999960e-03,1.745949000000000112e-02
3.090000000000000000e+03,2.582985700000000051e-01,2.725540399999999974e-01,7.386629999999999932e-03,2.986513999999999835e-02
3.091000000000000000e+03,1.620776999999999912e-01,2.614830100000000157e-01,1.509999999999999942e-06,2.197989700000000102e-01
3.092000000000000000e+03,1.962935399999999886e-01,2.449229800000000123e-01,4.210779999999999905e-03,2.328171800000000125e-01
3.093000000000000000e+03,1.513944999999999874e-01,1.889150900000000077e-01,5.087630000000000104e-03,9.295346999999999638e-02
3.094000000000000000e+03,1.604838700000000007e-01,2.432269400000000026e-01,1.295400000000000100e-04,1.326305200000000017e-01
3.095000000000000000e+03,1.618115099999999917e-01,2.375786699999999918e-01,2.576100000000000221e-04,1.190558000000000068e-02
3.096000000000000000e+03,2.618417599999999790e-01,2.867224800000000018e-01,1.576249999999999960e-03,7.386699999999999733e-04
3.097000000000000000e+03,2.390873000000000026e-01,2.539984699999999762e-01,1.600361999999999965e-02,2.916074999999999917e-02
3.098000000000000000e+03,2.569179100000000271e-01,2.782967399999999869e-01,2.662980000000000121e-03,7.062699999999999881e-03
3.099000000000000000e+03,2.814900399999999969e-01,2.819456900000000266e-01,4.783699999999999888e-04,3.813219999999999978e-03
3.100000000000000000e+03,2.511725300000000050e-01,2.773058700000000099e-01,1.955160000000000058e-03,4.736050000000000329e-03
3.101000000000000000e+03,2.344496199999999975e-01,2.575293100000000113e-01,1.264329999999999968e-02,4.871549999999999665e-03
3.102000000000000000e+03,2.402010800000000112e-01,2.692247899999999916e-01,8.197289999999999438e-03,1.114409999999999923e-03
3.103000000000000000e+03,2.341360299999999950e-01,2.583234099999999756e-01,3.085875000000000076e-02,5.493549999999999822e-03
3.104000000000000000e+03,2.550085400000000058e-01,2.828559500000000226e-01,9.456390000000000282e-03,3.928079999999999593e-03
3.105000000000000000e+03,2.408202899999999924e-01,2.680350899999999759e-01,1.657810000000000013e-03,4.908080000000000429e-03
3.106000000000000000e+03,2.342347599999999863e-01,2.704456399999999872e-01,4.277020000000000301e-03,5.967779999999999786e-03
3.107000000000000000e+03,2.324014600000000041e-01,2.625054199999999893e-01,4.846370000000000018e-03,3.735299999999999992e-03
3.108000000000000000e+03,2.398358999999999908e-01,2.579214899999999755e-01,1.472971000000000003e-02,5.775302000000000213e-02
3.109000000000000000e+03,2.169806300000000077e-01,2.480357099999999926e-01,2.552671000000000107e-02,6.609471000000000096e-02
3.110000000000000000e+03,2.380892599999999970e-01,2.465218100000000079e-01,2.740628999999999982e-02,3.549267999999999867e-02
3.111000000000000000e+03,2.497260400000000102e-01,2.595931300000000053e-01,5.477349999999999754e-03,8.465438999999999603e-02
3.112000000000000000e+03,2.417097800000000130e-01,2.448057100000000097e-01,6.411860000000000129e-03,1.070321600000000012e-01
3.113000000000000000e+03,2.272273599999999893e-01,2.510786300000000248e-01,2.874008000000000118e-02,2.624603000000000005e-02
3.114000000000000000e+03,2.655163799999999963e-01,2.858695600000000225e-01,2.811044000000000043e-02,1.000115599999999993e-01
3.115000000000000000e+03,2.318813200000000019e-01,2.606355300000000041e-01,2.037695000000000131e-02,9.326130000000000184e-03
3.116000000000000000e+03,2.259505800000000120e-01,2.627361300000000122e-01,2.503069000000000127e-02,5.174187000000000231e-02
3.117000000000000000e+03,2.308282500000000126e-01,2.390659499999999993e-01,3.392031999999999686e-02,1.739384999999999890e-02
3.118000000000000000e+03,2.465249599999999874e-01,2.620053099999999913e-01,4.381753000000000037e-02,5.521810000000000260e-03
3.119000000000000000e+03,2.725774400000000042e-01,2.777173299999999845e-01,3.338431000000000037e-02,6.583440000000000299e-03
3.120000000000000000e+03,2.534644200000000236e-01,2.623841700000000277e-01,8.096651000000000542e-02,3.983490000000000121e-03
3.121000000000000000e+03,2.349825299999999950e-01,2.641760000000000219e-01,2.401413000000000159e-02,1.709969999999999893e-02
3.122000000000000000e+03,1.652734899999999951e-01,2.437159200000000026e-01,7.457100000000000143e-04,2.908337400000000073e-01
3.123000000000000000e+03,1.629164800000000024e-01,2.156609300000000007e-01,2.574899999999999758e-04,1.311775500000000039e-01
3.124000000000000000e+03,1.647392099999999970e-01,2.187671900000000003e-01,6.944100000000000142e-04,9.434468999999999494e-02
3.125000000000000000e+03,1.612295699999999887e-01,2.383245599999999909e-01,7.101300000000000060e-04,6.462115999999999694e-02
3.126000000000000000e+03,1.534177200000000074e-01,2.085974600000000123e-01,2.918400000000000247e-04,9.858743999999999841e-02
3.127000000000000000e+03,1.598974200000000123e-01,2.112368099999999971e-01,5.643300000000000399e-04,5.606176000000000215e-02
3.128000000000000000e+03,2.729786900000000238e-01,2.877416999999999891e-01,2.903303000000000134e-02,1.143399999999999972e-02
3.129000000000000000e+03,2.510594800000000015e-01,2.655207800000000118e-01,2.074710999999999916e-02,4.368129999999999583e-03
3.130000000000000000e+03,2.461805900000000047e-01,2.629115000000000202e-01,4.059029999999999930e-03,1.090210000000000094e-03
3.131000000000000000e+03,2.716497700000000126e-01,2.852763600000000066e-01,3.033438999999999927e-02,1.069897000000000035e-02
3.132000000000000000e+03,2.727202799999999816e-01,2.864980999999999778e-01,3.654000000000000130e-03,3.717275999999999914e-02
3.133000000000000000e+03,2.464949399999999957e-01,2.713530800000000243e-01,2.658059999999999850e-03,1.228109999999999922e-03
3.134000000000000000e+03,2.638957000000000108e-01,2.862731800000000160e-01,1.948741999999999835e-02,1.290501999999999969e-02
3.135000000000000000e+03,2.570869399999999860e-01,2.649632100000000046e-01,9.282880000000000298e-03,9.296800000000000029e-04
3.136000000000000000e+03,2.499997700000000100e-01,2.634141999999999872e-01,5.697080000000000199e-03,5.342030000000000216e-03
3.137000000000000000e+03,2.683266899999999788e-01,2.812369499999999856e-01,6.901990000000000208e-03,1.297306999999999974e-02
3.138000000000000000e+03,2.782735399999999859e-01,2.807222400000000118e-01,5.490740000000000030e-03,5.719608000000000331e-02
3.139000000000000000e+03,2.508797400000000177e-01,2.642035699999999987e-01,1.593030999999999961e-02,1.434682999999999965e-02
3.140000000000000000e+03,2.287954299999999941e-01,2.400490600000000085e-01,2.085520999999999903e-02,6.175093999999999722e-02
3.141000000000000000e+03,2.541872000000000020e-01,2.725994099999999865e-01,7.948780000000000776e-03,1.633058300000000129e-01
3.142000000000000000e+03,2.496201500000000129e-01,2.620542900000000230e-01,9.778330000000000008e-03,1.598864899999999922e-01
3.143000000000000000e+03,2.392079000000000011e-01,2.631443500000000268e-01,5.168400000000000077e-03,1.336704999999999977e-01
3.144000000000000000e+03,1.627478800000000114e-01,2.605967399999999934e-01,8.270000000000000441e-06,1.972909999999999942e-01
3.145000000000000000e+03,1.592291899999999927e-01,2.208268200000000070e-01,4.661800000000000123e-04,1.032251500000000016e-01
3.146000000000000000e+03,1.511769099999999977e-01,2.278827599999999898e-01,1.798799999999999922e-04,7.492060000000000039e-03
3.147000000000000000e+03,1.660847500000000032e-01,1.952080499999999941e-01,1.713000000000000032e-05,2.779770000000000157e-02
3.148000000000000000e+03,1.686260599999999943e-01,1.989056100000000105e-01,3.440000000000000098e-06,4.490017000000000313e-02
3.149000000000000000e+03,2.260723900000000119e-01,2.712800000000000211e-01,3.149599999999999796e-04,8.203000000000000439e-04
3.150000000000000000e+03,2.199744899999999947e-01,2.617984400000000211e-01,9.858700000000000189e-04,7.254434999999999356e-02
3.151000000000000000e+03,2.098592900000000039e-01,2.572206200000000109e-01,2.743099999999999944e-04,6.786596000000000295e-02
3.152000000000000000e+03,2.263239499999999960e-01,2.828289099999999889e-01,4.630099999999999732e-04,6.968625999999999987e-02
3.153000000000000000e+03,2.201171799999999956e-01,2.618099700000000030e-01,1.228560000000000069e-03,9.143695000000000295e-02
3.154000000000000000e+03,2.103923099999999990e-01,2.670582400000000023e-01,4.067399999999999987e-04,4.168569999999999914e-03
3.155000000000000000e+03,2.957064400000000148e-01,3.048290399999999956e-01,2.063256999999999938e-02,2.256878999999999830e-02
3.156000000000000000e+03,2.799206900000000275e-01,2.835336600000000207e-01,9.470499999999999535e-04,2.901159999999999850e-03
3.157000000000000000e+03,2.533593399999999884e-01,2.556240599999999863e-01,1.902990000000000020e-03,6.664200000000000332e-03
3.158000000000000000e+03,2.588018400000000052e-01,2.738623099999999977e-01,1.804000000000000048e-03,3.832321999999999812e-02
3.159000000000000000e+03,2.527615200000000173e-01,2.636300899999999836e-01,3.816159999999999865e-03,3.031460000000000144e-03
3.160000000000000000e+03,2.648438000000000181e-01,2.841039399999999993e-01,1.254640000000000009e-03,1.215719999999999995e-03
3.161000000000000000e+03,2.673130599999999912e-01,2.990796800000000144e-01,1.561588000000000039e-02,6.761330000000000291e-03
3.162000000000000000e+03,2.610085400000000111e-01,2.630780999999999814e-01,2.982117999999999922e-02,1.385984999999999995e-02
3.163000000000000000e+03,2.619283299999999870e-01,2.755410699999999991e-01,5.298399999999999985e-03,4.976920000000000129e-03
3.164000000000000000e+03,2.447714900000000082e-01,2.591810399999999737e-01,1.186863999999999975e-02,8.234290000000000012e-03
3.165000000000000000e+03,2.707745400000000080e-01,2.778782899999999723e-01,1.876808699999999996e-01,1.148430999999999931e-02
3.166000000000000000e+03,2.454520500000000049e-01,2.480540599999999929e-01,1.249881399999999976e-01,8.292849999999999180e-03
3.167000000000000000e+03,2.759316199999999886e-01,2.815180700000000091e-01,9.062380000000000088e-03,2.322610999999999981e-01
3.168000000000000000e+03,2.495187799999999956e-01,2.637843500000000008e-01,3.291153399999999785e-01,1.922342000000000148e-02
3.169000000000000000e+03,2.426707700000000079e-01,2.523917399999999756e-01,1.964337899999999970e-01,6.897059999999999996e-03
3.170000000000000000e+03,2.108143100000000048e-01,2.486620499999999956e-01,1.544629399999999930e-01,2.228490000000000072e-03
3.171000000000000000e+03,2.335011700000000079e-01,2.545102599999999882e-01,1.986423599999999901e-01,7.227308999999999817e-02
3.172000000000000000e+03,2.451070700000000102e-01,2.608471399999999774e-01,3.542077999999999893e-02,3.370465599999999950e-01
3.173000000000000000e+03,2.933732900000000088e-01,3.059279899999999830e-01,2.840248000000000078e-02,1.313322999999999921e-02
3.174000000000000000e+03,2.521894000000000080e-01,2.717041399999999829e-01,5.690419999999999853e-03,2.750555999999999834e-02
3.175000000000000000e+03,2.685284700000000191e-01,2.881807699999999750e-01,2.249958000000000166e-02,1.376958999999999995e-02
3.176000000000000000e+03,2.796097399999999955e-01,2.884148799999999846e-01,7.589280000000000331e-03,2.966724999999999918e-02
3.177000000000000000e+03,2.559285700000000219e-01,2.693174099999999793e-01,1.125896000000000015e-02,2.659382999999999886e-02
3.178000000000000000e+03,2.777067799999999864e-01,2.870142500000000263e-01,1.549040000000000009e-03,1.222329999999999988e-03
3.179000000000000000e+03,2.681897599999999993e-01,2.821517900000000134e-01,2.339052000000000145e-02,9.802000000000000003e-05
3.180000000000000000e+03,2.796432999999999836e-01,2.892666700000000035e-01,3.862519999999999929e-03,1.810940000000000032e-03
3.181000000000000000e+03,2.916514700000000238e-01,2.997518100000000074e-01,3.127482000000000179e-02,3.561129999999999851e-02
3.182000000000000000e+03,2.516143399999999919e-01,2.601350399999999841e-01,1.159129000000000062e-02,1.646969999999999988e-03
3.183000000000000000e+03,2.562051399999999979e-01,2.600785500000000194e-01,1.341428000000000065e-02,3.192949999999999955e-03
3.184000000000000000e+03,2.623594899999999730e-01,2.952692000000000094e-01,1.482801000000000084e-02,2.648830000000000021e-03
3.185000000000000000e+03,2.913483800000000179e-01,2.982469400000000159e-01,8.207829999999999293e-03,1.684100000000000007e-03
3.186000000000000000e+03,2.729808699999999866e-01,2.926889899999999822e-01,1.471446000000000039e-02,1.346658000000000056e-02
3.187000000000000000e+03,2.920023500000000216e-01,2.968030700000000022e-01,2.072738999999999832e-02,3.022729999999999948e-03
3.188000000000000000e+03,2.674054200000000048e-01,2.824193500000000134e-01,7.548159999999999939e-03,1.192826999999999950e-02
3.189000000000000000e+03,2.511284599999999978e-01,2.761417899999999981e-01,6.210929999999999923e-03,2.909971000000000085e-02
3.190000000000000000e+03,2.691087400000000129e-01,2.886600300000000119e-01,1.490311000000000066e-02,5.035168999999999756e-02
3.191000000000000000e+03,2.052232300000000065e-01,2.741707600000000133e-01,0.000000000000000000e+00,2.409099999999999957e-03
3.192000000000000000e+03,1.811481100000000011e-01,2.094620700000000002e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.193000000000000000e+03,2.561373699999999753e-01,2.761767700000000159e-01,1.194813099999999934e-01,2.591589999999999866e-02
3.194000000000000000e+03,2.235657699999999970e-01,2.582097199999999759e-01,6.922599999999999891e-04,1.057233699999999971e-01
3.195000000000000000e+03,2.142490599999999912e-01,2.601307900000000006e-01,1.670144999999999963e-02,1.122699399999999986e-01
3.196000000000000000e+03,2.198247200000000012e-01,2.339933299999999994e-01,3.643285000000000273e-02,1.375423999999999917e-02
3.197000000000000000e+03,2.558885499999999924e-01,2.879090899999999786e-01,4.660700000000000259e-03,1.093289000000000066e-02
3.198000000000000000e+03,3.066596999999999795e-01,3.204573499999999742e-01,0.000000000000000000e+00,4.480729999999999609e-03
3.199000000000000000e+03,2.652239800000000258e-01,3.037042999999999826e-01,1.339352000000000077e-02,0.000000000000000000e+00
3.200000000000000000e+03,2.755839400000000272e-01,2.948871299999999973e-01,1.015304000000000033e-02,1.297588000000000040e-02
3.201000000000000000e+03,2.706926700000000241e-01,2.877726099999999843e-01,1.394671999999999926e-02,1.053469999999999927e-03
3.202000000000000000e+03,2.676260899999999832e-01,2.782058800000000165e-01,9.259999999999999433e-06,2.112929999999999843e-03
3.203000000000000000e+03,1.689720899999999915e-01,2.513740199999999758e-01,1.842299999999999895e-04,7.315043000000000240e-02
3.204000000000000000e+03,1.825460499999999875e-01,2.373284700000000136e-01,1.836830000000000017e-03,7.905360000000000165e-03
3.205000000000000000e+03,1.643605099999999875e-01,2.148015400000000130e-01,5.355600000000000291e-04,1.532547000000000076e-02
3.206000000000000000e+03,1.588034200000000007e-01,2.267633500000000024e-01,3.482000000000000205e-05,2.801389999999999957e-03
3.207000000000000000e+03,1.658729800000000032e-01,2.170838900000000016e-01,3.374970000000000140e-03,5.854526000000000174e-02
3.208000000000000000e+03,2.072275500000000104e-01,2.292046600000000045e-01,1.725321000000000146e-02,5.088523999999999825e-02
3.209000000000000000e+03,1.619843300000000097e-01,2.517630599999999830e-01,4.179499999999999947e-04,1.009327799999999997e-01
3.210000000000000000e+03,2.048681599999999936e-01,2.408205099999999876e-01,2.242500000000000136e-03,1.442853000000000017e-02
3.211000000000000000e+03,1.739932899999999949e-01,2.366525899999999960e-01,1.169590000000000083e-03,6.351169999999999732e-03
3.212000000000000000e+03,1.533276000000000083e-01,2.191751399999999905e-01,9.205599999999999547e-04,2.008054000000000089e-02
3.213000000000000000e+03,1.526721000000000050e-01,2.197436100000000059e-01,1.299100000000000081e-04,3.272549999999999938e-03
3.214000000000000000e+03,2.406169800000000081e-01,2.678370199999999812e-01,1.195297000000000026e-02,3.068210000000000034e-02
